image,path,set,width,height,x_com_norm,y_com_norm,dx,dy,d,lr_imbalance,tb_imbalance,q_tl,q_tr,q_bl,q_br,sym_lr,sym_tb,sym_rot180,sym_lr_diff,sym_tb_diff,sym_rot180_diff,neg_space_pct,neg_largest_region_pct,neg_largest_centroid_x_norm,neg_largest_centroid_y_norm,neg_method,neg_rule,qt_total_leaves,qt_blank_leaves,qt_blank_leaf_ratio,qt_largest_blank_leaf_area_pct,qt_largest_blank_leaf_depth,qt_largest_blank_rect_w_norm,qt_largest_blank_rect_h_norm,qt_largest_blank_rect_aspect,qt_largest_blank_rect_cx_norm,qt_largest_blank_rect_cy_norm,qt_blank_leaf_depth_mean,qt_blank_leaf_depth_std,qt_blank_leaf_depth_wmean,qt_blank_depth_entropy,qt_blank_depth_entropy_norm,qt_blank_depth_max,qt_max_depth,qt_min_size,qt_mask_method,qt_rule,qt_thr,qt_blank_percentile,rot_thirds_luma_mean,rot_intersections_luma_mean,rot_band_frac,rot_patch_frac,rot_thirds_sat_mean,rot_intersections_sat_mean,lines_edge_pct,lines_static_energy,lines_dynamic_energy,lines_dynamic_to_static,lines_edge_percentile,lines_angle_band_deg,detail_edge_density,detail_edge_percentile,z_d,z_detail_edge_density,z_dx,z_dy,z_lines_dynamic_energy,z_lines_dynamic_to_static,z_lines_edge_pct,z_lines_static_energy,z_lr_imbalance,z_neg_largest_centroid_x_norm,z_neg_largest_centroid_y_norm,z_neg_largest_region_pct,z_neg_space_pct,z_q_bl,z_q_br,z_q_tl,z_q_tr,z_qt_blank_depth_entropy_norm,z_qt_blank_leaf_depth_wmean,z_qt_blank_leaf_ratio,z_qt_largest_blank_leaf_area_pct,z_qt_largest_blank_rect_aspect,z_qt_largest_blank_rect_cx_norm,z_qt_largest_blank_rect_cy_norm,z_qt_largest_blank_rect_h_norm,z_qt_largest_blank_rect_w_norm,z_rot_intersections_luma_mean,z_rot_intersections_sat_mean,z_rot_thirds_luma_mean,z_rot_thirds_sat_mean,z_sym_lr,z_sym_rot180,z_sym_tb,z_tb_imbalance,z_x_com_norm,z_y_com_norm,score_weight_com,score_symmetry,score_negspace,score_composition,score_sym_neg,BalanceIndex,q1_weight_stability_1to7,q2_symmetry_equilibrium_1to7,q3_negative_space_support_1to7,q4_compositional_placement_1to7,q5_directional_dynamics_1to7,q6_overall_balance_1to7,pull_direction,pull_strength_1to7,rater_id,notes,QualBalanceIndex,BalanceIndex_comp,BalanceIndex_comp_z,QualBalanceIndex_z,BalanceGap_z,HybridBalanceIndex_z,HybridBalanceIndex_1to7
ComfyUI_00126_.png,data\generated\ComfyUI_00126_.png,generated,512,512,0.4974757559047861,0.4551608987289154,-0.0025242440952138,-0.0448391012710845,0.0449100969833154,0.0030836870878674,-0.1014066301151011,0.2610412302290814,0.2896621164019493,0.2374169735872051,0.2118796797817641,0.8581334893654206,0.529100718328726,0.5390863048234473,0.0669541582465171,0.2222417742013931,0.2175290584564209,0.2500152587890625,0.0454902648925781,0.4616841915618448,0.36229428721174,low_gradient,blank = grad_mag <= P25.0 (thr=0.003281),4066,38,0.0093457943925233,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.5234375,0.8359375,6.0,0.0,6.0,-1.4421826120167548e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003281),0.0032812308054417,25.0,0.4637902379035949,0.3792491257190704,0.03,0.06,0.5443399548530579,0.6580537557601929,0.2000083923339843,507.494384765625,463.1744995117188,0.9126692105499824,80.0,15.0,0.2000083923339843,80.0,0.7178507834450176,-0.1436280790067567,-0.2805763112316497,-0.9930224250995168,-0.3036794714406546,1.9712022016058888,-0.1436280790067567,-0.7778003925089195,-0.0922378736509227,-0.1937762445577261,-0.3891126601971475,-0.4814016761959852,-0.3674837482865924,-0.0733783480929927,-0.9545157170411688,0.1410059340485462,0.9749277070930092,-1.4167394347938025,0.599958464950229,-0.6668028008804148,-0.4833713721527148,0.2920273637587364,-0.6659362113303238,0.5240077958910382,-0.8592312417862518,-0.8547504227918603,-0.2413653649968377,0.7480651259665344,0.0925210273536866,0.6377405563396502,-0.2160026919987957,-0.734508832153436,-0.905490756559114,-0.5887938667360292,-0.280576311231643,-0.9930224250995168,-0.2202126230542606,-0.618667426903782,-0.3817393991056012,0.2043808360339816,-0.5002034130046915,-0.1720117333416568,3,2,4,5,2,3,up,3,simulated_v2_cohesive,,3.1666666666666665,-0.1720117333416568,-0.6461102781537822,-1.3556507290294921,-0.7095404508757099,-1.0008805035916373,3.0
ComfyUI_00127_.png,data\generated\ComfyUI_00127_.png,generated,512,512,0.501238716848316,0.4928056565747725,0.001238716848316,-0.0071943434252274,0.0073002052539922,0.0058873404216506,-0.0194950399691566,0.2530394702200941,0.2567080651713689,0.2440168749759652,0.2462356050394564,0.9433716650874394,0.873404712145058,0.8667188022121913,0.0273847691714763,0.0612199306488037,0.0644531548023223,0.2500228881835937,0.03216552734375,0.982816113466556,0.4944839043228178,low_gradient,blank = grad_mag <= P25.0 (thr=0.003893),3949,155,0.0392504431501646,0.0009765625,5.0,0.03125,0.03125,0.999999999375,0.984375,0.765625,5.761290550231934,0.4262949228286743,5.443609237670898,0.9908050748299516,0.9908050748292369,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003893),0.0038929916918277,25.0,0.4599760472774505,0.4390495717525482,0.03,0.06,0.3965873122215271,0.3620803654193878,0.2000007629394531,2007.930908203125,280.75048828125,0.1398207912099387,80.0,15.0,0.2000007629394531,80.0,-0.8141321028254959,-0.1585129003356838,0.0445727971140346,0.1664695462129641,-0.4334323651952665,-1.1337465398860984,-0.1585129003356838,0.0194414627203401,-0.0325992049462707,2.35398751245502,0.239706892014467,-0.6417332321112964,-0.3673284938267978,0.1280262329084963,0.0950573635049076,-0.1057403095017396,-0.1300223025754632,1.0875687931137576,-0.4155133206621985,0.2943559453951787,-0.1930957495024129,0.2920273677717143,0.8325204611377353,0.2955437298286942,-0.1376114876582394,-0.1353693368585928,0.2032876425212463,-0.5297252612078724,0.0540872389436151,-0.1472096982161061,0.5631069712856596,1.0366962862256892,1.019880118557828,0.1278566219866106,0.0445727971140413,0.1664695462129641,-0.0281335467995409,0.873227792023059,0.2696199293151561,-0.2538137023323899,0.5714238606691076,0.0964922038457255,6,5,4,4,5,4,none,1,simulated_v2_cohesive,,4.666666666666667,0.0964922038457255,0.39861238057994497,1.0882804773873136,0.6896680968073686,0.7434464289836293,5.0
ComfyUI_00129_.png,data\generated\ComfyUI_00129_.png,generated,512,512,0.5000579812603555,0.4223577879830864,5.7981260355499664e-05,-0.0776422120169136,0.0776422336663875,0.0023260879579945,-0.2576724278013967,0.3140235777990193,0.3148126175857034,0.1848134337699104,0.1863504078773181,0.9669712497322672,0.4676230522590497,0.4654932707279087,0.0132903270423412,0.2142213582992553,0.2150783538818359,0.2501029968261719,0.0162086486816406,0.4944021755118851,0.1653996712461755,low_gradient,blank = grad_mag <= P25.0 (thr=0.002835),4093,11,0.0026875152699731,0.0009765625,5.0,0.03125,0.03125,0.999999999375,0.484375,0.171875,5.909090995788574,0.2874797582626343,5.714285850524902,0.8631205685637462,0.8631205685631235,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002835),0.0028349210042506,25.0,0.3501006364822387,0.3222908675670624,0.03,0.06,0.4897721111774444,0.6241618394851685,0.20001220703125,993.992431640625,212.20147705078125,0.2134839967527712,80.0,15.0,0.20001220703125,80.0,2.051145587653062,-0.1361856683422932,-0.0574519460014872,-2.0033873662050907,-0.4821892832740701,-0.8378017315370121,-0.1361856683422932,-0.5193045485344894,-0.1083533480474858,-0.0338211732856207,-1.3257307316475444,-0.833736352178215,-0.3656983219989545,-1.678643831928929,-1.7344346496814227,1.774795903089677,1.8182245245831632,0.7648399660801937,0.078500027488608,-0.8808050874696564,-0.1930957495024129,0.2920273677717143,-0.7929240649293118,-1.6337083835866553,-0.1376114876582394,-0.1353693368585928,-0.6648849617587635,0.601745334280939,-1.0530751197037884,0.3478435905672709,0.7788162387651493,-1.1323581288683646,-1.2492779616063558,-1.9559747514311556,-0.0574519460014805,-2.0033873662050907,-0.3595381081978399,-0.5342732839031904,-0.399779486751899,-0.3200042285160556,-0.4670263853275447,-0.3821895740138134,2,4,4,4,5,2,up,4,simulated_v2_cohesive,,3.5,-0.3821895740138134,-1.463891778172128,-0.812554905381313,0.6513368727908149,-1.1382233417767205,3.0
ComfyUI_00130_.png,data\generated\ComfyUI_00130_.png,generated,512,512,0.5008210510695421,0.4894746707777706,0.0008210510695421,-0.0105253292222293,0.0105573045847466,0.0066692692437517,-0.0312787385678225,0.2607098182060408,0.2549295030401474,0.2359555151469345,0.2484050835440054,0.878189339140104,0.8476062835349645,0.8804171045118542,0.0566779673099517,0.0709081292152404,0.0556413978338241,0.25,0.1132125854492187,0.5027924725385807,0.5010650776669587,low_gradient,blank = grad_mag <= P25.0 (thr=0.003893),3925,190,0.0484076433121019,0.00390625,4.0,0.0625,0.0625,0.9999999996875,0.53125,0.59375,5.731578826904297,0.4548598825931549,5.3522725105285645,1.2020942555111622,0.7584370323990921,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003893),0.0038929996080696,25.0,0.5206494331359863,0.5127023458480835,0.03,0.06,0.2964920997619629,0.3631486892700195,0.2000007629394531,904.8231811523438,605.3609619140625,0.6690378568069073,80.0,15.0,0.2000007629394531,80.0,-0.681459015928293,-0.1585129003356838,0.0084832236125234,0.0638722256512465,-0.2025463759397152,0.9924037124551772,-0.1585129003356838,-0.5666837329106561,-0.0159661949339466,0.0071981805030644,0.2710132121758473,0.3334755388525459,-0.3677942572061816,-0.1179766545639153,0.1613349042819,0.1307863483997877,-0.1896575270987996,0.5002472145874493,-0.582212474715299,0.5886755041491789,0.9680067410987948,0.2920273697782032,-0.6405386406105261,-0.2629239872125912,1.3056280205977853,1.303392835007942,0.7509412084377209,-0.5251130427068968,0.665464147644901,-0.6789752294485096,-0.0326845222646588,1.110750305102453,0.87561358676687,0.0247601817313568,0.0084832236125301,0.0638722256512466,-0.0494060963258511,0.651226456534888,0.2858611736158625,0.0131627652067392,0.4685438150753752,0.1441001613187544,5,5,3,4,3,6,none,1,simulated_v2_cohesive,,4.333333333333333,0.1441001613187544,0.5838503045713338,0.5451846537391336,-0.038665650832200193,0.5645174791552336,5.0
ComfyUI_00131_.png,data\generated\ComfyUI_00131_.png,generated,512,512,0.49881907925493,0.4965224917425932,-0.0011809207450699,-0.0034775082574067,0.0036725519038495,0.0073671376999637,-0.009232694957161,0.2491082755613371,0.2555080878668122,0.2472081236895435,0.2481755288318759,0.7990625524492585,0.6577360426022376,0.6496115238550275,0.0938646495342254,0.1598830223083496,0.1636782586574554,0.25,0.017974853515625,0.5773809721190577,0.3901516407576401,low_gradient,blank = grad_mag <= P25.0 (thr=0.002705),4096,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002705),0.0027051384095102,25.0,0.4388757348060608,0.3395731151103973,0.03,0.06,0.4114167094230652,0.5054465532302856,0.2000045776367187,1626.2208251953125,971.4031982421876,0.5973378173407333,80.0,15.0,0.2000045776367187,80.0,-0.9618991554332926,-0.1510704896712203,-0.1645027202287377,0.2809513700415703,0.0578088211619427,0.7043460005748473,-0.1510704896712203,-0.183376350618192,-0.0011212976857936,0.3718541686193466,-0.2565965899840544,-0.8124842736243103,-0.3677942572061816,0.2254113409836539,0.154322010740059,-0.2269645793653421,-0.1702575660638411,,,-0.9671839253693604,-0.5801299130361488,,,,,,-0.5363808475500856,0.0892220584132106,-0.1585305938812627,-0.0684270862713254,-0.7559337426202797,-0.1370014566062804,-0.1861534519806433,0.2176426285234538,-0.164502720228731,0.2809513700415704,-0.0481790289704937,-0.3596962170690678,-0.4353891317667848,-0.0441643308348117,-0.3975426744179263,-0.1632953447410772,4,3,4,3,4,5,none,1,simulated_v2_cohesive,,3.8333333333333335,-0.1632953447410772,-0.6121956593636717,-0.26945908173313393,0.3427365776305378,-0.4408273705484028,4.0
ComfyUI_00132_.png,data\generated\ComfyUI_00132_.png,generated,512,512,0.5052988570587242,0.4851106438254123,0.0052988570587242,-0.0148893561745876,0.015804139123107,0.0234217356322047,-0.0443882823667018,0.254023078012819,0.268171017764612,0.2342660314681187,0.2435397819426105,0.7163597615620609,0.697596083600464,0.584937688481953,0.0930840969085693,0.0992418974637985,0.1362137496471405,0.2500572204589844,0.025482177734375,0.5068143010853293,0.46897835188997,low_gradient,blank = grad_mag <= P25.0 (thr=0.003107),4078,35,0.0085826385483079,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.5078125,0.6953125,6.0,0.0,6.0,-1.4421826120167546e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003107),0.0031074099242687,25.0,0.2769606709480285,0.2193496078252792,0.03,0.06,0.4512828886508941,0.5461599230766296,0.2000007629394531,1355.09326171875,989.1401977539062,0.7299425254996975,80.0,15.0,0.2000007629394531,80.0,-0.4677370308263199,-0.1585129003356838,0.3954005067246289,-0.0705436798665933,0.0704246330698504,1.237090600176508,-0.1585129003356838,-0.3274372544507875,0.3403884159902874,0.0268605127794566,0.1183782248298401,-0.7221514645658126,-0.3666298487577221,-0.1695334479760506,0.0127000021140876,-0.0754092913620993,0.2543307315965409,-1.4167394347938025,0.599958464950229,-0.6913312252195073,-0.4833713721527148,0.2920273637587364,-0.716731352769919,0.0670796637663501,-0.8592312417862518,-0.8547504227918603,-1.4303163887461008,0.2649917536524736,-1.7900718341294957,0.1433658602080749,-1.5118690147563818,-0.4866329160951153,0.0367465532394294,-0.0899361750804008,0.3954005067246356,-0.0705436798665931,0.0413197143792839,-0.6539184592040225,-0.385125548673306,-0.2387753812100939,-0.5195220039386642,-0.238992556923158,4,3,5,3,2,4,none,1,simulated_v2_cohesive,,3.5,-0.238992556923158,-0.9067261366371007,-0.812554905381313,0.09417123125578764,-0.8596405210092068,3.0
ComfyUI_00134_.png,data\generated\ComfyUI_00134_.png,generated,512,512,0.5075176042701998,0.4927098516943931,0.0075176042701997,-0.0072901483056068,0.0104718974537124,0.0246458111661671,-0.0168698595632053,0.2463147517342572,0.2621202235223422,0.2413623881576559,0.2502027047982397,0.920796928089036,0.8906858872512693,0.8783389030341818,0.0259531140327453,0.0358198434114456,0.0398656800389289,0.2531013488769531,0.1709861755371093,0.4947911437766325,0.4899307937610155,low_gradient,blank = grad_mag <= P25.0 (thr=0.000590),3511,21,0.0059812019367701,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.7890625,0.6015625,6.0,0.0,6.0,-1.441862269366373e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000590),0.0005895290523767,25.0,0.2721687257289886,0.1585240066051483,0.03,0.06,0.7381305694580078,0.9687612652778624,0.2000007629394531,2512.70556640625,474.0965270996094,0.1886796978667859,80.0,15.0,0.2000007629394531,80.0,-0.6849379481212259,-0.1585129003356838,0.5871175317700733,0.1635186708197064,-0.2959109508624829,-0.9374539721088402,-0.1585129003356838,0.2876484002964887,0.3664266691365649,-0.0319195449149589,0.218047967454328,1.0286434215715232,-0.3046833192996778,0.0470211126916935,0.216252210781725,-0.3131070667463684,0.0514474772823132,-1.4167394347938025,0.599958464950229,-0.7749434278681753,-0.4833713721527148,0.2920273637587364,0.1975811931427949,-0.2375390909834418,-0.8592312417862518,-0.8547504227918603,-1.8825920540728391,2.089466352703244,-1.8383579914491692,1.6672720053576051,0.3567652049048276,1.099515396710845,1.1165176012326423,0.1508245172204602,0.58711753177008,0.1635186708197065,0.1213817615840662,0.8575994009494382,-0.2020707264394824,-0.1363282234230401,0.3277643372549779,0.1042726251386679,4,4,3,3,5,4,none,1,simulated_v2_cohesive,,3.8333333333333335,0.1042726251386679,0.4288852417691598,-0.26945908173313393,-0.6983443235022937,0.07971308001801294,4.0
ComfyUI_00136_.png,data\generated\ComfyUI_00136_.png,generated,512,512,0.5074298984141824,0.4693444679434959,0.0074298984141824,-0.0306555320565041,0.0315430663714297,0.0276509271908989,-0.1074046774599155,0.2678847765368634,0.2858175819012715,0.2182897401595101,0.2280079408187092,0.9158601872933212,0.7249935232841754,0.7244364125492051,0.0318086482584476,0.1039648652076721,0.1041754782199859,0.25,0.0166168212890625,0.2410356225608356,0.6319538603363177,low_gradient,blank = grad_mag <= P25.0 (thr=0.003800),4096,5,0.001220703125,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.5234375,0.9609375,6.0,0.0,6.0,-1.4380181575617953e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.003800),0.0038001702632755,25.0,0.380838543176651,0.3878287672996521,0.03,0.06,0.5708650946617126,0.4680072665214538,0.2000007629394531,1607.215576171875,464.41204833984375,0.2889544223078698,80.0,15.0,0.2000007629394531,80.0,0.1733647135290852,-0.1585129003356838,0.5795390632957262,-0.5561558978608308,-0.3027992389508154,-0.5345963461300391,-0.1585129003356838,-0.193474598530624,0.4303508058543432,-1.2725058397105793,0.8936447584833694,-0.8288249646938353,-0.3677942572061816,-0.657070771253021,-0.4617975470769475,0.3520369249944198,0.8460203868982551,-1.4167394347938025,0.599958464950229,-0.9279495743924108,-0.4833713721527148,0.2920273637587364,-0.6659362113303238,0.9301661355574276,-0.8592312417862518,-0.8547504227918603,-0.1775704657063352,-0.0724126095011105,-0.7433438246909436,0.7786579360501054,0.3116414979919106,0.2675073356947021,0.1899548614995148,-0.6412712213250931,0.5795390632957329,-0.5561558978608306,0.008036329317349,0.2563678983953759,-0.3816389689313997,-0.1736183275701256,-0.0626355352680119,-0.0760725111735961,4,4,3,4,5,4,up,2,simulated_v2_cohesive,,4.0,-0.0760725111735961,-0.2728201122434249,0.00208883009095525,0.2749089423343801,-0.13536564107623483,4.0
ComfyUI_00137_.png,data\generated\ComfyUI_00137_.png,generated,512,512,0.4971568978110596,0.4639178794016229,-0.0028431021889404,-0.036082120598377,0.0361939588458154,-0.0060260003895139,-0.0834861034578337,0.2706508871413198,0.2710921368917804,0.2323621130534372,0.2258948213697376,0.9140384684195576,0.685819997290387,0.6793259378413217,0.0231249127537012,0.0845190286636352,0.0862660259008407,0.2500152587890625,0.020599365234375,0.0166102430555555,0.3958282696759259,low_gradient,blank = grad_mag <= P25.0 (thr=0.002343),4093,39,0.0095284632299047,0.0009765625,5.0,0.03125,0.03125,0.999999999375,0.859375,0.578125,5.974359035491943,0.1580618768930435,5.904761791229248,0.4537163391840598,0.4537163391837325,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002343),0.0023430834989994,25.0,0.2122824788093567,0.1808521151542663,0.03,0.06,0.7816973924636841,0.8731555938720703,0.2000007629394531,1063.0557861328125,429.529296875,0.404051511194443,80.0,15.0,0.2000007629394531,80.0,0.3628118868398254,-0.1585129003356838,-0.3081281318377764,-0.7232996439218894,-0.3276103255734433,-0.0721892914673338,-0.1585129003356838,-0.4826084297692886,-0.2860170498850066,-2.369699897536755,-0.2295931434768409,-0.7809045111079249,-0.3674837482865924,-0.2276339964513643,-0.5263533194214101,0.4373340846352547,0.3522759154898127,-0.2699492232582506,0.4261386957036643,-0.6609316819067731,-0.1930957495024129,0.2920273677717143,0.4261593296209734,-0.3136937796708898,-0.1376114876582394,-0.1353693368585928,-1.7165688673394577,1.676713004366733,-2.44180327470421,1.898724981083897,0.294990287823292,0.0236368273296176,-0.0291061060718087,-0.4320058692839545,-0.3081281318377697,-0.7232996439218893,-0.216585809054197,0.0965070030270336,-0.3318467050897631,-0.1980408893416078,-0.1176698510313647,-0.1774321831423898,4,3,4,3,3,4,up,2,simulated_v2_cohesive,,3.5,-0.1774321831423898,-0.6672007202034365,-0.812554905381313,-0.14535418517787657,-0.7398778127923747,3.0
ComfyUI_00138_.png,data\generated\ComfyUI_00138_.png,generated,512,512,0.4933067077958926,0.4333709264289948,-0.0066932922041074,-0.0666290735710052,0.0669644204444419,-0.0277051676327358,-0.2131085341695524,0.3150018385264875,0.2915524285582886,0.1988507585971074,0.1945950009325704,0.9000256860645128,0.5367965669603314,0.5258004860818624,0.0559745989739894,0.2593428790569305,0.265499472618103,0.2503547668457031,0.02789306640625,0.2532475511146061,0.3484087052960886,low_gradient,blank = grad_mag <= P25.0 (thr=0.002005),3997,1,0.0002501876407305,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.2109375,0.2890625,6.0,0.0,6.0,-1.4203993117908133e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002005),0.0020046387799084,25.0,0.62176513671875,0.7264537811279297,0.03,0.06,0.0765065848827362,0.0361152850091457,0.2000007629394531,914.8966674804688,239.43734741210935,0.2617097164304665,80.0,15.0,0.2000007629394531,80.0,1.6162007801395728,-0.1585129003356838,-0.6408145107770906,-1.6641729220779402,-0.4628172007862931,-0.6440530172048139,-0.1585129003356838,-0.5613312872700622,-0.7471713079496379,-1.212802897586427,-0.4551656951723574,-0.6931421478356447,-0.3605749248257328,-1.2502765945004684,-1.482562436491284,1.8049620364708896,1.038309912237039,-1.4167394347938025,0.599958464950229,-0.9591426993697816,-0.4833713721527148,0.2920273637587364,-1.6818390401222283,-1.2529349401494152,-0.8592312417862518,-0.8547504227918603,2.340314279422544,-1.93699719813144,1.6843590947922842,-1.847669628598148,0.1669080752484753,-0.8063329349042428,-0.8624550582206685,-1.5660819890791815,-0.640814510777084,-1.6641729220779402,-0.4724176786257386,-0.5006266392921453,-0.7182853067597885,-0.1939134176052553,-0.609455973025967,-0.4252623564189869,1,3,4,3,3,3,up,3,simulated_v2_cohesive,,2.8333333333333335,-0.4252623564189869,-1.6314837778454452,-1.8987465526776706,-0.2672627748322254,-1.765115165261558,2.0
ComfyUI_00139_.png,data\generated\ComfyUI_00139_.png,generated,512,512,0.5011762072192054,0.4825540369865969,0.0011762072192054,-0.017445963013403,0.0174855680172975,0.0037176451818761,-0.1639126994256541,0.2894110082961072,0.2925452776005105,0.20873013720485,0.2093135290363752,0.888549188729846,0.3223531734129256,0.307351961226172,0.0520477965474128,0.3164626955986023,0.3234682977199554,0.25335693359375,0.0529518127441406,0.5031374383149629,0.6942242881456667,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),3880,52,0.0134020618556701,0.00390625,4.0,0.0625,0.0625,0.9999999996875,0.53125,0.09375,5.711538314819336,0.5312010645866394,5.060869693756104,1.5729189400211885,0.9924013592151454,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607841968536,25.0,0.4473997354507446,0.4203656911849975,0.03,0.06,0.140200674533844,0.1627793312072754,0.2000083923339843,2309.675048828125,243.11642456054688,0.1052600125211751,80.0,15.0,0.2000083923339843,80.0,-0.399246530802566,-0.1436280790067567,0.0391714787178728,-0.1492894408447131,-0.4602003802091316,-1.2725958195240046,-0.1436280790067567,0.1797701768770068,-0.078752462924268,0.0088846849475898,1.1898621421693918,-0.3916196769488198,-0.2994822948965588,-0.9487944977473084,-1.032911589740897,1.0158304927120991,1.0716001608661485,1.0916034798783567,-1.1140533295880697,-0.536431199426965,0.9680067410987948,0.2920273697782032,-0.6405386406105261,-1.8875573458781487,1.3056280205977853,1.303392835007942,0.0643615267892809,-1.3901571580649357,-0.0726382855788175,-1.5092885953057875,0.0620084818637303,-1.9872815538920643,-2.0616368037500767,-1.1356640354108936,0.0391714787178794,-0.149289440844713,-0.1571067624819417,-1.3289699585928034,0.0992094450868442,-0.5275560770033225,-0.6148802567529796,-0.4331810320794146,5,2,4,3,6,3,none,1,simulated_v2_cohesive,,3.8333333333333335,-0.4331810320794146,-1.6622945733081527,-0.26945908173313393,1.3928354915750187,-0.9658768275206433,3.0
ComfyUI_00141_.png,data\generated\ComfyUI_00141_.png,generated,512,512,0.5022838045586925,0.444881881924033,0.0022838045586924,-0.0551181180759669,0.0551654122027429,0.0055796005231618,-0.2115781410718526,0.3020084912135583,0.3037805313645831,0.1952016925389324,0.1990092369251412,0.9428887297647474,0.571570832545673,0.5670570779022126,0.0266179181635379,0.1996784955263137,0.2017822265625,0.2500267028808594,0.01275634765625,0.5725021727347488,0.8943735515101675,low_gradient,blank = grad_mag <= P25.0 (thr=0.002980),4078,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002980),0.0029798976611346,25.0,0.4779724180698395,0.4916929304599762,0.03,0.06,0.3456987142562866,0.4340130686759949,0.2000007629394531,737.5194702148438,292.7369384765625,0.3969209631676805,80.0,15.0,0.2000007629394531,80.0,1.1355857645117982,-0.1585129003356838,0.1348765080138844,-1.3096252707613034,-0.4249067517730156,-0.1008365469547039,-0.1585129003356838,-0.6555788769644514,-0.0391453772679433,0.3480021884841686,2.1419624123335206,-0.8752765921161928,-0.3672508665969005,-1.3616325947196717,-1.3477075829477168,1.4042927290924403,1.448318448653466,,,-0.9671839253693604,-0.5801299130361488,,,,,,0.5947233144559804,-0.2191739760436075,0.235428124856033,-0.4175603140519049,0.5586927569566499,-0.5832967978253903,-0.667995047985312,-1.5526924680181189,0.1348765080138911,-1.3096252707613034,-0.2420435096536888,-0.2308663629513508,-0.0499794493834856,-0.1449923141274486,-0.1404229061674182,-0.1758195766495185,3,4,4,5,6,4,up,3,simulated_v2_cohesive,,4.333333333333333,-0.1758195766495185,-0.6609262254590705,0.5451846537391336,1.2061108791982043,-0.057870785859968465,4.0
ComfyUI_00143_.png,data\generated\ComfyUI_00143_.png,generated,512,512,0.5085658770889067,0.4724225098552792,0.0085658770889066,-0.0275774901447207,0.0288771919165355,0.0374279485918617,-0.0447265977780022,0.2589120443779684,0.2634512968512511,0.2223739389858823,0.2552627409550073,0.8185660088559771,0.5442226774492094,0.5446965068197391,0.0638536438345909,0.1604056805372238,0.1602389216423034,0.2508544921875,0.0977439880371093,0.5107687520733325,0.5713577797535417,low_gradient,blank = grad_mag <= P25.0 (thr=0.001983),4060,8,0.0019704433497536,0.000244140625,6.0,0.015625,0.015625,0.99999999875,0.6015625,0.5703125,6.0,0.0,6.0,-1.439940213464084e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001983),0.0019832199905067,25.0,0.3636599481105804,0.3512102961540222,0.03,0.06,0.7921786308288574,0.8178278803825378,0.2000007629394531,903.4246215820312,770.7200317382812,0.8531093943179282,80.0,15.0,0.2000007629394531,80.0,0.0647742907957119,-0.1585129003356838,0.6776964608157292,-0.461349473585508,-0.0849312787080426,1.7319183112265466,-0.1585129003356838,-0.5674268434715282,0.6383253557832708,0.046193442662727,0.6053921627759347,0.1473477234398386,-0.3504057577091867,-0.5324361282637853,0.370836251144429,0.0753493022584819,0.0960783931401626,-1.4167394347938025,0.599958464950229,-0.9038523385312972,-0.4833713721527148,0.2920273637587364,-0.4119605041323477,-0.3390786759000392,-0.8592312417862518,-0.8547504227918603,-0.4498512663629583,1.4378495701915917,-0.916444372793087,1.9544075771868967,-0.5776646604255011,-0.7041796719810781,-0.8209277535495721,-0.0928961213397625,0.677696460815736,-0.4613494735855079,0.0957023016344507,-0.7009240286520505,-0.3021900454007719,0.3098328773997834,-0.5015570370264112,-0.0320072859973923,4,2,4,5,2,5,none,1,simulated_v2_cohesive,,3.6666666666666665,-0.0320072859973923,-0.10136661444366386,-0.5410069935572239,-0.4396403791135601,-0.3211868040004439,4.0
